Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Ram_GB,Memory,Gpu,OpSys,Weight_kg,CPU_GHz,ScreenWidth_px,ScreenHeight_px,Touchscreen,IPS,CPU_Brand,GPU_Brand,Price
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,2.7,1920,1080,0,0,Intel,Intel,58075.2
Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,2.5,1920,1080,1,1,Intel,Intel,91294.7472
Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8GB,8.0,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0,2.3,1600,900,0,0,Intel,AMD,35111.52
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4GB,4.0,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,2.3,1920,1080,0,1,Intel,Nvidia,52054.56
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,2.8,1920,1080,0,0,Intel,Nvidia,133146.72
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,2.3,1366,768,0,0,Intel,Intel,28771.2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,2.31,2.3,1920,1080,0,0,Intel,Intel,50083.2
Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8GB,8.0,512GB SSD,Intel HD Graphics 515,Windows 10,0.99,1.2,2560,1440,1,1,Intel,Intel,74538.72
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32GB,32.0,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2.7,1920,1080,0,1,Intel,Nvidia,172627.2
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,4.0,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,1.44,1920,1200,1,1,Intel,Intel,34433.2656
HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16GB,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.3,2.7,3840,2160,0,1,Intel,Intel,109170.72
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.18,2.5,1920,1080,0,0,Intel,Intel,39960.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,1.54,2.3,1920,1080,0,0,Intel,Intel,54931.1472
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,AMD FirePro W4190M,Windows 7,1.9,2.5,1920,1080,0,0,Intel,AMD,79653.6
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,180GB SSD,Intel HD Graphics 520,Windows 7,1.7,2.3,1920,1080,0,0,Intel,Intel,63882.72
HP,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,4.0,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,1.5,3200,1800,0,0,Intel,Intel,32767.2
Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4GB,4.0,500GB HDD,AMD Radeon R5,Windows 10,2.4,2.2,1366,768,0,0,AMD,AMD,20619.36
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4GB,4.0,500GB HDD,Intel HD Graphics,Linux,2.2,1.6,1366,768,0,0,Intel,Intel,20965.1472
HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,4.0,1TB HDD,Intel HD Graphics 520,No OS,1.86,2.0,1366,768,0,0,Intel,Intel,18434.3472
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,2.8,1920,1080,0,1,Intel,Nvidia,85194.72
Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,4.0,256GB SSD,AMD Radeon 530,Windows 10,1.4,1.6,1920,1080,0,1,Intel,AMD,43601.688
HP,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,128GB SSD,Intel HD Graphics 520,Windows 7,2.4,2.3,1366,768,0,0,Intel,Intel,85194.72
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,2.5,1920,1080,0,0,Intel,Nvidia,42570.72
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,2.5,1920,1080,0,0,Intel,AMD,34035.264
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,256GB SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,2.6,1920,1080,0,0,Intel,Nvidia,85194.72
HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,4.0,1TB HDD,Intel HD Graphics 405,Windows 10,1.96,1.6,1366,768,0,0,Intel,Intel,26640.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2.6,1920,1080,0,1,Intel,Nvidia,122490.72
Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,1.5,2.3,1366,768,0,0,Intel,Intel,60480.792
Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,4.0,128GB SSD,Intel HD Graphics 520,Windows 7,1.5,2.3,1366,768,0,0,Intel,Intel,62176.1616
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4GB,4.0,16GB SSD,Intel HD Graphics,Chrome OS,2.2,1.5,1366,768,0,0,Intel,Intel,11135.52
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,1TB HDD,AMD FirePro W6150M,Windows 7,3.0,2.6,1920,1080,0,1,Intel,AMD,154458.72
Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,16.0,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,2.8,1920,1080,0,0,Intel,Nvidia,63882.72
Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.5,2.3,1366,768,0,0,Intel,Intel,75289.968
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,2.6,1920,1080,0,0,Intel,Nvidia,80516.2032
Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.1,2.3,1920,1080,1,1,Intel,Intel,46193.76
HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,4.0,1TB HDD,AMD Radeon R4,Windows 10,2.1,2.5,1920,1080,0,0,AMD,AMD,21205.44
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.59,2.6,1920,1080,0,1,Intel,Nvidia,71341.92
HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8GB,8.0,256GB SSD,Intel HD Graphics 515,Windows 10,1.16,1.1,3200,1800,1,0,Intel,Intel,90522.72
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24,2.3,1366,768,0,0,Intel,AMD,40980.312
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,2.0,1366,768,0,0,Intel,Intel,22857.12
HP,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.16,2.5,1920,1080,0,0,Intel,Intel,104908.32
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,4.0,64GB Flash Storage,Intel HD Graphics 400,Android,0.69,1.44,1920,1200,1,1,Intel,Intel,29250.72
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8GB,8.0,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,2.4,1920,1080,0,0,Intel,Intel,73473.12
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,16.0,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2.7,1920,1080,0,1,Intel,Nvidia,146519.4672
Razer,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.25,2.5,3840,2160,1,0,Intel,Intel,54825.12
Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2.7,1920,1080,0,0,Intel,Intel,118601.28
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,3.52,2.6,1920,1080,0,0,Intel,Nvidia,69929.4672
Vero,Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4GB,4.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.35,1.44,1920,1080,0,0,Intel,Intel,10442.88
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.16,2.3,1920,1080,0,0,Intel,Intel,90043.2
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,2.3,1920,1080,0,0,Intel,Intel,80612.64
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Linux,2.09,2.3,1366,768,0,0,Intel,Intel,27899.0064
Asus,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,4.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.0,2.4,1366,768,0,0,Intel,Intel,23176.8
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,2.5,1920,1080,1,1,Intel,Intel,88924.32
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,4.0,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,1.44,1920,1200,1,1,Intel,Intel,25521.12
HP,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,2.4,1366,768,0,0,Intel,Intel,100965.6
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4,2.5,1920,1080,0,1,Intel,Nvidia,52693.92
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,2.3,1920,1080,0,1,Intel,Nvidia,60153.12
HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,8.0,2TB HDD,Intel HD Graphics 620,Windows 10,2.04,2.7,1366,768,0,0,Intel,Intel,33513.12
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,8.0,512GB SSD,Nvidia Quadro M500M,Windows 7,1.8,2.6,1920,1080,1,1,Intel,Nvidia,109244.2464
Asus,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,4.0,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,1.1,1366,768,0,0,Intel,Intel,14811.84
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,2.7,1920,1080,0,0,Intel,Intel,40066.56
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,4.0,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,2.5,1920,1080,0,0,Intel,Nvidia,32820.48
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,16.0,1.0TB Hybrid,AMD Radeon R7 M360,Windows 10,2.5,2.5,1920,1080,0,0,Intel,AMD,58554.72
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,256GB SSD,Nvidia Quadro M3000M,Windows 7,3.0,2.6,1920,1080,0,1,Intel,Nvidia,210424.032
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.5,2.5,1366,768,0,0,Intel,AMD,41771.52
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16GB,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,2.7,1920,1080,0,0,Intel,Nvidia,127818.72
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,2.5,1920,1080,0,0,Intel,Intel,115709.2416
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,2.8,2.6,2560,1440,1,1,Intel,Intel,130003.2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,2.8,1920,1080,0,0,Intel,Nvidia,60888.384
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,2.4,1920,1080,1,0,Intel,Intel,86793.12
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.59,2.6,1920,1080,0,1,Intel,Nvidia,118761.12
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,2.6,2560,1440,1,0,Intel,Intel,95850.72
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.0,2.6,1920,1080,0,0,Intel,Nvidia,101178.72
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,2.5,1920,1080,0,0,Intel,Intel,122381.496
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.18,2.7,1920,1080,0,0,Intel,Nvidia,53807.472
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,2.3,1920,1080,0,0,Intel,Intel,84129.12
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.27,2.5,2560,1440,1,1,Intel,Intel,124621.92
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,4.0,1TB HDD,Intel HD Graphics 520,No OS,1.9,2.0,1366,768,0,0,Intel,Intel,18061.92
HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4GB,4.0,500GB HDD,AMD Radeon R2 Graphics,Windows 10,1.86,1.8,1366,768,0,0,AMD,AMD,15824.16
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,1TB HDD,AMD Radeon R5 M330,No OS,2.32,2.3,1920,1080,0,0,Intel,AMD,31914.72
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,8.0,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,2.8,1920,1080,0,0,Intel,Nvidia,63882.72
Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8GB,8.0,256GB SSD,Nvidia GeForce 960M,Windows 10,2.04,2.3,3840,2160,1,1,Intel,Nvidia,119916.2304
HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4GB,4.0,256GB SSD,AMD Radeon 520,Windows 10,1.91,2.5,1920,1080,0,0,AMD,AMD,25515.2592
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,2.8,1920,1080,0,0,Intel,Nvidia,79536.384
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12GB,12.0,512GB SSD,Intel HD Graphics 520,Windows 7,1.4,2.6,1920,1080,0,0,Intel,Intel,122490.72
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,8.0,1.0TB Hybrid,AMD Radeon R5 M330,Windows 10,2.5,2.3,1920,1080,0,0,Intel,AMD,42010.7472
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,8.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.48,2.6,2560,1440,1,0,Intel,Intel,108744.48
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.7,2.6,1920,1080,0,0,Intel,Intel,79866.72
MSI,Gaming,14.0,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.7,2.6,1920,1080,0,0,Intel,Nvidia,94252.32
HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,2.8,1920,1080,0,1,Intel,Nvidia,47898.72
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8GB,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.2,2.0,1366,768,0,0,Intel,Intel,24455.52
HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,No OS,2.1,2.3,1366,768,0,0,Intel,Intel,25414.0272
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8GB,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,2.8,3840,2160,0,0,Intel,Nvidia,79813.44
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,2.5,1920,1080,0,1,Intel,Intel,74059.2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,4.0,1TB HDD,Nvidia GeForce 920MX ,Windows 10,2.2,2.0,1920,1080,0,0,Intel,Nvidia,24935.04
HP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,2.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.44,1.6,1366,768,0,0,Intel,Intel,13266.72
MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,2.7,1920,1080,0,1,Intel,Nvidia,44701.92
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.96,2.5,1920,1080,0,0,Intel,Intel,36177.12
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,2.1,1.8,1920,1080,0,0,Intel,Intel,61751.52
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,4.0,500GB HDD,Intel HD Graphics,Windows 10,2.2,1.6,1366,768,0,0,Intel,Intel,19660.32
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,No OS,2.1,2.3,1366,768,0,0,Intel,Intel,21205.44
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,1TB HDD,Nvidia GeForce 940MX,No OS,2.2,2.7,1920,1080,0,0,Intel,Nvidia,37775.52
Asus,Notebook,14.0,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,2.4,1920,1080,0,0,Intel,Intel,40972.32
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,4.0,1.0TB Hybrid,Intel HD Graphics 520,Windows 7,2.32,2.5,1920,1080,0,0,Intel,Intel,43956.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,16.0,512GB SSD,Nvidia GeForce GTX 960,Windows 10,3.31,2.6,1920,1080,0,1,Intel,Nvidia,69530.4
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,2.6,1920,1080,0,0,Intel,Nvidia,114731.5536
HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,2.3,1366,768,0,0,Intel,Intel,34632.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.36,2.3,2560,1440,1,1,Intel,Intel,87219.36
Lenovo,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6GB,6.0,256GB SSD,Nvidia GeForce 920M,Windows 10,1.54,2.7,1920,1080,0,0,Intel,Nvidia,44275.68
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,8.0,256GB SSD,Nvidia GeForce GT 940MX,Linux,1.98,2.7,1920,1080,0,0,Intel,Nvidia,47686.1328
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4GB,4.0,500GB HDD,Intel HD Graphics 500,Windows 10,2.1,2.0,1366,768,0,0,Intel,Intel,17742.24
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6GB,6.0,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.18,2.6,1920,1080,0,1,Intel,Nvidia,42570.72
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.591,2.6,1920,1080,0,1,Intel,Nvidia,48431.52
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,2.09,2.7,1920,1080,1,0,Intel,Intel,62817.12
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,4.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.23,2.5,1920,1080,0,0,Intel,Nvidia,36816.48
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8GB,8.0,256GB SSD,Intel HD Graphics 520,Linux,1.23,2.4,3200,1800,1,0,Intel,Intel,58554.72
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,2.8,1920,1080,0,1,Intel,Nvidia,138474.72
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,2.5,1920,1080,0,1,Intel,Nvidia,43636.32
Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,Samsung Cortex A72&A53 2.0GHz,4GB,4.0,32GB Flash Storage,ARM Mali T860 MP4,Chrome OS,1.15,2.0,2400,1600,1,1,Samsung,ARM,35111.52
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.86,2.5,1366,768,0,0,Intel,Intel,25840.8
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,8.0,256GB Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,1.1,2304,1440,0,1,Intel,Intel,61964.64
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,2.5,1920,1080,1,1,Intel,Intel,63882.72
